timestamp,open,high,low,close
1780272000000,1.37969,1.37988,1.37968,1.37985
1780272060000,1.37985,1.37992,1.37981,1.37989
1780272120000,1.37988,1.38001,1.37988,1.37993
1780272180000,1.37992,1.37996,1.37988,1.37994
1780272240000,1.37993,1.37993,1.37977,1.37986
1780272300000,1.37987,1.37991,1.37977,1.3799
1780272360000,1.37991,1.37998,1.37989,1.37991
1780272420000,1.37992,1.37992,1.37989,1.3799
1780272480000,1.37989,1.37993,1.37986,1.37989
1780272540000,1.3799,1.37991,1.37987,1.37989
1780272600000,1.37989,1.37995,1.37988,1.3799
1780272660000,1.3799,1.37997,1.37989,1.37989
1780272720000,1.3799,1.37997,1.37988,1.37989
1780272780000,1.3799,1.3799,1.37983,1.37989
1780272840000,1.37989,1.38012,1.37989,1.38009
1780272900000,1.3801,1.3801,1.37996,1.38004
1780272960000,1.38004,1.38006,1.37992,1.37995
1780273020000,1.37996,1.38006,1.37995,1.38004
1780273080000,1.38003,1.38006,1.38002,1.38004
1780273140000,1.38002,1.38021,1.38002,1.38017
1780273200000,1.38017,1.38023,1.38014,1.38022
1780273260000,1.38025,1.38032,1.3802,1.3803
1780273320000,1.38031,1.38038,1.38031,1.38036
1780273380000,1.38036,1.38041,1.38035,1.38038
1780273440000,1.38036,1.38046,1.38034,1.38038
1780273500000,1.3804,1.38046,1.3804,1.38045
1780273560000,1.38044,1.38056,1.38041,1.38051
1780273620000,1.38051,1.38056,1.38042,1.38044
1780273680000,1.38044,1.38046,1.38038,1.38038
1780273740000,1.3804,1.38042,1.38035,1.38038
1780273800000,1.38037,1.38039,1.38027,1.38035
1780273860000,1.38034,1.38041,1.38034,1.3804
1780273920000,1.38041,1.38043,1.38038,1.3804
1780273980000,1.3804,1.38047,1.38039,1.38044
1780274040000,1.38044,1.38047,1.38041,1.38046
1780274100000,1.38045,1.38047,1.3804,1.38044
1780274160000,1.38044,1.38051,1.38044,1.38051
1780274220000,1.3805,1.38054,1.38048,1.38053
1780274280000,1.38053,1.38055,1.38053,1.38055
1780274340000,1.38054,1.38055,1.38046,1.38049
1780274400000,1.38049,1.38054,1.38048,1.3805
1780274460000,1.38049,1.38058,1.38048,1.38055
1780274520000,1.38054,1.38056,1.38053,1.38054
1780274580000,1.38053,1.38056,1.38049,1.38051
1780274640000,1.38052,1.38054,1.3805,1.38052
1780274700000,1.38051,1.38053,1.38049,1.38052
