timestamp,open,high,low,close
1781686800000,0.58177,0.58178,0.58171,0.58172
1781686860000,0.58172,0.58175,0.58172,0.58175
1781686920000,0.58176,0.58178,0.58175,0.58178
1781686980000,0.58178,0.58186,0.58176,0.58186
1781687040000,0.58189,0.58195,0.58188,0.58191
1781687100000,0.58191,0.58194,0.58188,0.58191
1781687160000,0.58191,0.58191,0.5818,0.5818
1781687220000,0.58181,0.58185,0.5818,0.58184
1781687280000,0.58184,0.58185,0.5818,0.58184
1781687340000,0.58182,0.58182,0.58178,0.58178
1781687400000,0.58178,0.58178,0.58174,0.58174
1781687460000,0.58172,0.58172,0.5817,0.5817
1781687520000,0.58172,0.58178,0.58171,0.58177
1781687580000,0.58178,0.58178,0.58165,0.58167
1781687640000,0.58164,0.58166,0.58164,0.58164
1781687700000,0.58165,0.58171,0.58165,0.58169
1781687760000,0.58169,0.5817,0.58166,0.58169
1781687820000,0.58168,0.58168,0.58165,0.58166
1781687880000,0.58168,0.58169,0.58164,0.58166
1781687940000,0.58166,0.58169,0.58165,0.58169
1781688000000,0.58168,0.58173,0.58165,0.58165
1781688060000,0.58166,0.58173,0.58165,0.58171
1781688120000,0.5817,0.58172,0.58168,0.58172
1781688180000,0.58169,0.5817,0.58166,0.58168
1781688240000,0.58167,0.58177,0.58166,0.58176
1781688300000,0.58177,0.58184,0.58177,0.58179
1781688360000,0.58177,0.58191,0.58176,0.5819
1781688420000,0.5819,0.5819,0.5818,0.58185
1781688480000,0.58186,0.58186,0.58179,0.5818
1781688540000,0.58182,0.58182,0.58178,0.58179
1781688600000,0.58179,0.58187,0.58179,0.58184
1781688660000,0.58183,0.58183,0.58178,0.58178
1781688720000,0.5818,0.5818,0.58173,0.58173
1781688780000,0.58171,0.58171,0.58166,0.58168
1781688840000,0.58168,0.58171,0.58168,0.58171
1781688900000,0.5817,0.58171,0.58168,0.58168
1781688960000,0.58168,0.58172,0.58168,0.58169
1781689020000,0.58168,0.58168,0.5816,0.58161
1781689080000,0.5816,0.58167,0.5816,0.58161
1781689140000,0.5816,0.58171,0.5816,0.5817
1781689200000,0.5817,0.58171,0.58166,0.58166
1781689260000,0.58166,0.58166,0.58164,0.58165
1781689320000,0.58166,0.5817,0.58161,0.58161
1781689380000,0.58162,0.58163,0.5816,0.5816
1781689440000,0.58158,0.5816,0.58157,0.58157
1781689500000,0.58157,0.58163,0.58157,0.58159
1781689560000,0.58157,0.58159,0.58154,0.58154
1781689620000,0.58155,0.58156,0.58154,0.58154
1781689680000,0.58156,0.58158,0.58155,0.58158
1781689740000,0.5816,0.58161,0.5816,0.58161
1781689800000,0.58161,0.58161,0.58156,0.58156
1781689860000,0.58157,0.58159,0.58156,0.58157
1781689920000,0.58157,0.58158,0.58155,0.58157
1781689980000,0.58157,0.58157,0.58151,0.58151
1781690040000,0.58151,0.58151,0.5815,0.5815
1781690100000,0.58152,0.58155,0.58143,0.58145
1781690160000,0.58145,0.58151,0.58145,0.58151
1781690220000,0.58151,0.58153,0.58147,0.58152
1781690280000,0.58151,0.58157,0.58149,0.58157
1781690340000,0.5816,0.58161,0.58156,0.58157
